Wall time,Step,Value
1653498389.9919627,1350000,0.0624307282269001
1653498390.1382277,1351350,0.05806765332818031
1653498390.2343144,1352250,0.08620767295360565
1653498390.5281963,1354950,0.099726602435112
1653498390.9585438,1359000,0.05207138881087303
1653498391.2000809,1361250,0.042795684188604355
1653498391.4384809,1363500,0.03769591823220253
1653498391.671723,1365750,0.07070957124233246
1653498392.2709484,1371600,0.05298202484846115
1653498392.323826,1372050,0.05625934898853302
1653498392.370805,1372500,0.0767509713768959
1653498392.8371959,1377000,0.05970603972673416
1653498393.1677713,1380150,0.07293830811977386
1653498393.3149025,1381500,0.0689878910779953
1653498393.56365,1383750,0.08420203626155853
1653498393.9890752,1387800,0.060610122978687286
1653498394.0444844,1388250,0.05689682066440582
1653498394.3261344,1390950,0.04763735830783844
1653498394.6092465,1393650,0.048755206167697906
1653498394.7596421,1395000,0.0476997047662735
1653498394.9532576,1396800,0.029060186818242073
1653498395.00296,1397250,0.06068810820579529
1653498395.0527902,1397700,0.060203541070222855
1653498395.14337,1398600,0.05725718289613724
1653498395.3313801,1400400,0.0469374880194664
1653498395.4808886,1401750,0.027394117787480354
1653498395.5251644,1402200,0.024989914149045944
1653498395.732946,1404000,0.024688683450222015
1653498395.7796745,1404450,0.041579846292734146
1653498395.8285224,1404900,0.024197855964303017
1653498396.0784318,1407150,0.021718651056289673
1653498396.1683183,1408050,0.015582475811243057
1653498396.6366658,1412550,0.019753001630306244
1653498396.9604757,1415700,0.030825430527329445
1653498397.2742207,1418850,0.04320747032761574
1653498397.4135714,1420200,0.04493154585361481
1653498397.9795225,1425600,0.060039401054382324
1653498398.264435,1428300,0.03962835296988487
1653498398.5059497,1430550,0.04127218946814537
1653498398.9414475,1434600,0.04642904922366142
1653498399.0921917,1435950,0.039766307920217514
1653498399.1875732,1436850,0.03979727625846863
1653498399.5106986,1440000,0.025363899767398834
1653498399.6979206,1441800,0.03390299156308174
1653498399.7454772,1442250,0.05270790681242943
1653498400.1144338,1445850,0.020702477544546127
1653498400.300967,1447650,0.02474445104598999
1653498400.3509438,1448100,0.02148195542395115
1653498400.489252,1449450,0.023416396230459213
1653498400.583052,1450350,0.049565766006708145
1653498400.9045327,1453500,0.03341362625360489
1653498401.1035748,1455300,0.024129830300807953
1653498401.3047402,1457100,0.0208863765001297
1653498401.4954798,1458900,0.028069255873560905
1653498401.5875263,1459800,0.025002161040902138
1653498401.8666723,1462500,0.022764768451452255
1653498402.6186795,1469700,0.028034262359142303
1653498402.7572925,1471050,0.058479469269514084
1653498402.8969445,1472400,0.04306605085730553
1653498403.038882,1473750,0.08676306158304214
1653498403.0888722,1474200,0.07262933999300003
1653498403.3265536,1476450,0.1346936970949173
1653498403.6988432,1480050,0.10369016975164413
1653498403.9823895,1482750,0.10346347093582153
1653498404.12621,1484100,0.06802760064601898
1653498404.181711,1484550,0.10894381254911423
1653498404.5571156,1488150,0.07693466544151306
1653498404.9371302,1491750,0.062499500811100006
1653498405.5448756,1497600,0.06662233173847198
1653498405.8780153,1500750,0.049818772822618484
1653498406.1654317,1503450,0.04560161754488945
1653498406.3970566,1505700,0.050746142864227295
1653498406.9253695,1510650,0.0494137667119503
1653498407.3063948,1514250,0.050391435623168945
1653498407.3586712,1514700,0.05455842986702919
1653498407.4079108,1515150,0.03214506804943085
1653498407.6033432,1516950,0.04019281640648842
1653498407.6460836,1517400,0.04210508614778519
1653498407.6932728,1517850,0.041616134345531464
1653498407.7894957,1518750,0.03592437878251076
1653498407.9296985,1520100,0.025605345144867897
1653498408.0216641,1521000,0.04565376415848732
1653498408.2569687,1523250,0.04966793581843376
1653498408.3055568,1523700,0.035012610256671906
1653498408.4443383,1525050,0.03270789235830307
1653498408.6761568,1527300,0.033299483358860016
1653498408.7231214,1527750,0.03877713158726692
1653498408.86917,1529100,0.041403744369745255
1653498409.1076498,1531350,0.06011749431490898
1653498409.1996756,1532250,0.03848344087600708
1653498409.341583,1533600,0.038534823805093765
1653498409.387744,1534050,0.038223959505558014
1653498409.4342277,1534500,0.0708608627319336
1653498409.575153,1535850,0.0564085990190506
1653498409.9062884,1538550,0.04223603382706642
1653498410.1050336,1540350,0.025070350617170334
1653498410.3026,1542150,0.04749416559934616
1653498410.6404836,1545300,0.03339453414082527
1653498410.6896303,1545750,0.05389891564846039
1653498410.782406,1546650,0.04073554277420044
1653498410.9221997,1548000,0.05748350918292999
1653498411.6433895,1554750,0.03914543241262436
1653498411.687821,1555200,0.031390879303216934
1653498411.8771298,1557000,0.0444905087351799
1653498411.9769275,1557900,0.018961630761623383
1653498412.3055499,1561050,0.024453455582261086
1653498412.4001095,1561950,0.03503505513072014
1653498412.5022647,1562850,0.024299148470163345
1653498412.6407802,1564200,0.023897217586636543
1653498412.876081,1566450,0.0229200329631567
1653498412.9269872,1566900,0.02336377464234829
1653498412.9748888,1567350,0.038735803216695786
1653498413.0196476,1567800,0.02262609638273716
1653498413.0673242,1568250,0.06667871028184891
1653498413.1168764,1568700,0.024288268759846687
1653498413.307678,1570500,0.028720153495669365
1653498413.397239,1571400,0.03901347517967224
1653498413.4949176,1572300,0.038038402795791626
1653498413.6342988,1573650,0.028139419853687286
1653498413.7760038,1575000,0.027686748653650284
1653498413.8269558,1575450,0.029109662398695946
1653498413.9715593,1576800,0.020943982526659966
1653498414.491497,1581750,0.02328169159591198
1653498414.7365596,1584000,0.03961355239152908
1653498414.7844174,1584450,0.028288889676332474
1653498415.0717485,1587150,0.03222109377384186
1653498415.4900393,1591200,0.034554578363895416
1653498415.5381913,1591650,0.039896607398986816
1653498415.788049,1593900,0.04405217617750168
1653498415.9263313,1595250,0.028131842613220215
1653498416.2041147,1597950,0.01695007085800171
1653498416.3912842,1599750,0.018551334738731384
1653498416.5787547,1601550,0.030448399484157562
1653498416.671418,1602450,0.04002026095986366
1653498416.9555604,1605150,0.03659958764910698
1653498417.0927024,1606500,0.022247012704610825
1653498417.2793612,1608300,0.022336145862936974
1653498417.37317,1609200,0.028578346595168114
1653498417.420484,1609650,0.03663948178291321
1653498417.6070366,1611450,0.03784448280930519
1653498417.7936807,1613250,0.04016759991645813
1653498417.9303696,1614600,0.033426400274038315
1653498417.9787784,1615050,0.04522870481014252
1653498418.1251347,1616400,0.04708537459373474
1653498418.5459075,1620450,0.028049716725945473
1653498418.9229655,1624050,0.04358384385704994
1653498419.1705627,1626300,0.032255277037620544
1653498419.227373,1626750,0.03518713265657425
1653498419.2718704,1627200,0.029528193175792694
1653498419.3204627,1627650,0.017470180988311768
1653498419.4574678,1629000,0.024858485907316208
1653498419.9815006,1633950,0.01384480856359005
1653498421.1392787,1644750,0.010725178755819798
1653498421.2763646,1646100,0.018650047481060028
1653498421.367279,1647000,0.017144471406936646
1653498421.469778,1647900,0.01552670169621706
1653498421.6163678,1649250,0.029383203014731407
1653498421.7142818,1650150,0.021377045661211014
1653498421.8194616,1651050,0.02487252838909626
1653498421.9186912,1651950,0.019239947199821472
1653498421.9629269,1652400,0.02573404833674431
1653498422.0134344,1652850,0.02334023267030716
1653498422.8844833,1660950,0.042048271745443344
1653498423.3005962,1665000,0.041183967143297195
1653498423.3474345,1665450,0.041757646948099136
1653498423.6891751,1668600,0.0277000330388546
1653498423.86918,1670400,0.0568569079041481
1653498423.9203424,1670850,0.026034807786345482
1653498424.1565278,1673100,0.04209844022989273
1653498424.2114792,1673550,0.05448973923921585
1653498424.354364,1674900,0.034515611827373505
1653498424.880902,1679850,0.03618503734469414
1653498424.929135,1680300,0.03930189833045006
1653498425.5126476,1685700,0.017513129860162735
1653498425.5689855,1686150,0.01933455839753151
1653498425.6602926,1687050,0.027040567249059677
1653498425.7075038,1687500,0.026872705668210983
1653498425.8530333,1688850,0.021897858008742332
1653498425.904016,1689300,0.023265410214662552
1653498425.9485588,1689750,0.028394414111971855
1653498426.2723377,1692900,0.019395876675844193
1653498426.3787816,1693800,0.03674006089568138
1653498426.480329,1694700,0.021946439519524574
1653498427.1314173,1700100,0.041548293083906174
1653498427.295343,1701450,0.0504303015768528
1653498427.3501437,1701900,0.021276261657476425
1653498427.3996222,1702350,0.048901207745075226
1653498427.4459574,1702800,0.055847570300102234
1653498427.651847,1704600,0.04361433908343315
1653498427.8117266,1705950,0.020057491958141327
1653498428.6187232,1712700,0.021179161965847015
1653498428.6665757,1713150,0.029768381267786026
1653498428.7111015,1713600,0.0399995781481266
1653498429.0022843,1716300,0.015222699381411076
1653498429.095666,1717200,0.04320986568927765
1653498429.288898,1719000,0.024562131613492966
1653498429.477289,1720800,0.019744351506233215
1653498429.5255373,1721250,0.026131853461265564
1653498429.7727132,1723500,0.0211480800062418
1653498430.2522957,1728000,0.020554136484861374
1653498430.68723,1732050,0.03244409337639809
1653498430.7826896,1732950,0.03576752170920372
1653498430.876107,1733850,0.05196096748113632
1653498431.021582,1735200,0.044986072927713394
1653498431.1161892,1736100,0.024277132004499435
1653498431.257562,1737450,0.04280934855341911
1653498431.694304,1741500,0.02509227581322193
1653498431.8343081,1742850,0.01982880011200905
1653498431.9729698,1744200,0.03996472805738449
1653498433.0047102,1754100,0.022979268804192543
1653498433.243841,1756350,0.024845674633979797
1653498433.5542483,1759050,0.028249090537428856
1653498433.6874282,1760400,0.026757217943668365
1653498433.8959246,1762200,0.024034086614847183
1653498434.1908357,1764900,0.03484075143933296
1653498434.3352225,1766250,0.056651026010513306
1653498434.431653,1767150,0.037002332508563995
1653498434.5226898,1768050,0.029899705201387405
1653498434.6612916,1769400,0.027819393202662468
1653498434.7548153,1770300,0.03400696441531181
1653498434.805592,1770750,0.02961542457342148
1653498434.9036455,1771650,0.061255086213350296
1653498435.0442388,1773000,0.04113862290978432
1653498435.7229898,1779300,0.021275542676448822
1653498435.7704055,1779750,0.041125208139419556
1653498435.912708,1781100,0.03396269679069519
1653498436.2907472,1784700,0.028381602838635445
1653498436.3387082,1785150,0.0449121817946434
1653498436.7580457,1789200,0.036407921463251114
1653498436.8052838,1789650,0.03195912018418312
1653498437.048039,1791900,0.04261694476008415
1653498437.0961013,1792350,0.022071683779358864
1653498437.141413,1792800,0.02910396084189415
1653498437.2879677,1794150,0.021235240623354912
1653498437.3330634,1794600,0.018033180385828018
1653498437.5685265,1796850,0.026621095836162567
1653498437.8033836,1799100,0.042013656347990036
1653498437.9410062,1800450,0.030746854841709137
1653498438.3252802,1804050,0.0290903989225626
1653498438.5125146,1805850,0.036540135741233826
1653498438.6071677,1806750,0.041599735617637634
1653498439.0313005,1810800,0.015185783617198467
1653498439.2635446,1813050,0.05512344464659691
1653498439.5512767,1815750,0.03628635033965111
1653498439.594715,1816200,0.03363239765167236
1653498439.796264,1818000,0.027147846296429634
1653498439.8510711,1818450,0.04447539895772934
1653498440.189225,1821600,0.02862936072051525
1653498440.527727,1824750,0.024833843111991882
1653498440.8111188,1827450,0.037966493517160416
1653498440.9491427,1828800,0.03623773902654648
1653498441.0445843,1829700,0.03899379074573517
1653498441.0936227,1830150,0.044251732528209686
1653498441.4229248,1833300,0.04424591735005379
1653498441.7163706,1836000,0.026292799040675163
1653498441.8098042,1836900,0.02520705945789814
1653498441.8585882,1837350,0.022166701033711433
1653498441.9502378,1838250,0.026029054075479507
1653498442.138279,1840050,0.015276904217898846
1653498442.3257792,1841850,0.025531897321343422
1653498442.560347,1844100,0.017818201333284378
1653498442.6993377,1845450,0.014196758158504963
1653498443.1262379,1849500,0.016278166323900223
1653498443.2185,1850400,0.010608432814478874
1653498443.4079666,1852200,0.009406253695487976
1653498443.505338,1853100,0.024904731661081314
1653498443.7005138,1854900,0.014651227742433548
1653498443.8477702,1856250,0.010682877153158188
1653498444.1464093,1858950,0.017772432416677475
1653498444.7692363,1864350,0.011068115010857582
1653498444.967295,1866150,0.01142969448119402
1653498445.2996738,1869300,0.019382664933800697
1653498445.4367054,1870650,0.013890137895941734
1653498445.7651227,1873800,0.01794382371008396
1653498445.811875,1874250,0.019947240129113197
1653498445.9503963,1875600,0.013079292140901089
1653498446.05368,1876500,0.01721973717212677
1653498446.4474258,1880100,0.0078755347058177
1653498446.4951913,1880550,0.004771004430949688
1653498446.6331458,1881900,0.003819234436377883
1653498446.9170914,1884600,0.014084884896874428
1653498447.1497962,1886850,0.008388739079236984
1653498447.8630085,1893600,0.005806819070130587
1653498447.9135072,1894050,0.020617252215743065
1653498448.3028135,1897650,0.023410214111208916
1653498448.5358164,1899900,0.0229561235755682
1653498448.8133883,1902600,0.012325987219810486
1653498448.9185991,1903500,0.020901715382933617
1653498448.9677382,1903950,0.045269910246133804
1653498449.2403264,1906650,0.0198877714574337
1653498449.7164319,1911150,0.021153269335627556
1653498449.8532355,1912500,0.02334831841289997
1653498449.9595137,1913400,0.021003182977437973
1653498450.0073485,1913850,0.028064772486686707
1653498450.0545175,1914300,0.011538155376911163
1653498450.23758,1916100,0.019933465868234634
1653498450.7031355,1920600,0.011954551562666893
1653498450.7503254,1921050,0.012540350668132305
1653498450.8446333,1921950,0.011958259157836437
1653498451.305515,1926450,0.024086473509669304
1653498451.3532414,1926900,0.018693530932068825
1653498451.4876828,1928250,0.019933020696043968
1653498451.8626683,1931850,0.01600201241672039
1653498452.1439476,1934550,0.02352045476436615
1653498452.4743335,1937700,0.017392275854945183
1653498452.6706223,1939500,0.041232187300920486
1653498453.114601,1943550,0.014135265722870827
1653498453.341961,1945800,0.019541576504707336
1653498453.5761774,1948050,0.022261889651417732
1653498453.8577032,1950750,0.014914320781826973
1653498454.145224,1953450,0.02649669162929058
1653498454.2832127,1954800,0.017900561913847923
1653498454.4734917,1956600,0.028811493888497353
1653498454.6584349,1958400,0.014168363064527512
1653498454.800644,1959750,0.02775048092007637
1653498455.0853179,1962450,0.024319013580679893
1653498455.3183672,1964700,0.019897200167179108
1653498455.595167,1967400,0.01754353754222393
1653498455.840796,1969650,0.01877049170434475
1653498455.986266,1971000,0.015159214846789837
1653498456.0333414,1971450,0.011788404546678066
1653498456.3639038,1974600,0.020004140213131905
1653498456.6536238,1977300,0.012083649635314941
1653498456.740749,1978200,0.018890632316470146
1653498457.1013694,1981800,0.029979709535837173
1653498457.2913008,1983600,0.026196403428912163
1653498457.4461367,1984950,0.020707258954644203
1653498457.5840013,1986300,0.015164296142756939
1653498457.6309004,1986750,0.013267850503325462
1653498458.0084088,1990350,0.018821269273757935
1653498458.053605,1990800,0.014605384320020676
1653498458.0976183,1991250,0.022679077461361885
1653498458.6121655,1996200,0.02636164054274559
1653498458.9895327,1999800,0.03180680796504021
